epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,812.972,1.72356,1.04867,0.95488,0.8688,0.56496,0.66083,0.31531,1.96527,1.15349,0.9963,0.00077626,0.00077626,0.00077626
115,820.441,1.70577,1.00904,0.93639,0.89991,0.55611,0.67276,0.32011,1.96508,1.12625,0.98802,0.00077428,0.00077428,0.00077428
116,827.908,1.71417,1.04156,0.93771,0.89055,0.54841,0.6516,0.30158,2.01965,1.13049,1.00604,0.0007723,0.0007723,0.0007723
117,834.878,1.72655,1.03623,0.94306,0.88666,0.55203,0.67866,0.32319,1.9468,1.12825,0.98407,0.00077032,0.00077032,0.00077032
118,842.875,1.68053,1.00515,0.93811,0.85285,0.56663,0.66977,0.30913,2.00882,1.10771,1.00269,0.00076834,0.00076834,0.00076834
119,849.841,1.68173,1.00845,0.93086,0.88983,0.5554,0.66402,0.31236,1.97406,1.13898,0.9972,0.00076636,0.00076636,0.00076636
120,856.858,1.67067,1.00679,0.93987,0.86527,0.57038,0.68793,0.32653,1.93892,1.11583,0.98705,0.00076438,0.00076438,0.00076438
121,864.353,1.66638,0.97906,0.9272,0.87794,0.59232,0.69965,0.33335,1.93224,1.08423,0.98092,0.0007624,0.0007624,0.0007624
122,871.806,1.70918,1.01154,0.93936,0.85452,0.58745,0.68684,0.3232,1.95397,1.08798,0.99029,0.00076042,0.00076042,0.00076042
123,878.74,1.70587,1.01835,0.95272,0.87946,0.60507,0.69687,0.32522,1.95976,1.10575,0.99041,0.00075844,0.00075844,0.00075844
124,885.698,1.69976,1.03806,0.94471,0.87826,0.57378,0.67718,0.31827,1.98161,1.09101,0.99204,0.00075646,0.00075646,0.00075646
125,892.621,1.69778,1.03803,0.93689,0.88894,0.58193,0.69093,0.32135,1.95435,1.08973,0.98848,0.00075448,0.00075448,0.00075448
126,899.592,1.68408,0.98215,0.93607,0.88618,0.57794,0.69575,0.32071,1.97336,1.10379,0.99186,0.0007525,0.0007525,0.0007525
127,906.542,1.69426,1.00064,0.9344,0.90562,0.56413,0.68435,0.32386,1.95623,1.10992,0.98932,0.00075052,0.00075052,0.00075052
128,913.494,1.68572,0.99945,0.93456,0.8321,0.59799,0.69028,0.33619,1.93775,1.08497,0.98482,0.00074854,0.00074854,0.00074854
129,920.946,1.65816,0.99014,0.93371,0.87116,0.60104,0.7061,0.34354,1.95017,1.0614,0.98609,0.00074656,0.00074656,0.00074656
130,928.397,1.69501,0.99784,0.93565,0.87547,0.60038,0.70254,0.33169,1.95795,1.06307,0.99019,0.00074458,0.00074458,0.00074458
131,935.352,1.67843,0.99953,0.93694,0.85045,0.58911,0.68892,0.31138,2.04749,1.14353,1.00318,0.0007426,0.0007426,0.0007426
132,942.294,1.66758,0.98229,0.92324,0.8385,0.60198,0.69888,0.32243,1.97745,1.09046,0.99718,0.00074062,0.00074062,0.00074062
133,949.217,1.65094,0.98285,0.93324,0.85386,0.60672,0.71212,0.33369,1.95793,1.06009,0.98505,0.00073864,0.00073864,0.00073864
134,956.171,1.68921,1.00076,0.94007,0.85445,0.59165,0.68085,0.30636,2.02672,1.14406,1.00482,0.00073666,0.00073666,0.00073666
