epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,2442.77,1.55516,0.94455,0.91768,0.87293,0.5477,0.63947,0.30898,1.93913,1.14146,0.99201,0.00073072,0.00073072,0.00073072
138,2460.1,1.56975,0.94613,0.91943,0.8525,0.54021,0.63331,0.30861,1.91075,1.13754,0.98698,0.00072874,0.00072874,0.00072874
139,2477.51,1.57413,0.95819,0.92423,0.90965,0.55065,0.64719,0.30919,1.95082,1.11158,0.99303,0.00072676,0.00072676,0.00072676
140,2494.84,1.56405,0.9373,0.92151,0.89321,0.55281,0.64885,0.31637,1.90919,1.1253,0.98494,0.00072478,0.00072478,0.00072478
141,2516.54,1.6271,1.0011,0.92814,0.88093,0.55453,0.63169,0.29805,2.00373,1.14044,0.99991,0.0007228,0.0007228,0.0007228
142,2534.12,1.56774,0.93633,0.92305,0.91161,0.55337,0.65407,0.31607,1.93098,1.11129,0.98953,0.00072082,0.00072082,0.00072082
143,2552.9,1.52632,0.92307,0.91943,0.91792,0.53737,0.64622,0.31311,1.90819,1.11803,0.98239,0.00071884,0.00071884,0.00071884
144,2570.34,1.51211,0.90592,0.91138,0.89098,0.55029,0.64674,0.30568,1.96581,1.12471,0.99473,0.00071686,0.00071686,0.00071686
145,2587.67,1.50343,0.91771,0.91717,0.91578,0.53913,0.64794,0.32011,1.90067,1.12219,0.98567,0.00071488,0.00071488,0.00071488
146,2606.45,1.52702,0.91944,0.91568,0.91985,0.54999,0.63621,0.30714,1.93948,1.16851,0.99174,0.0007129,0.0007129,0.0007129
147,2623.77,1.53817,0.93063,0.91666,0.86694,0.54084,0.64598,0.3103,1.92019,1.1376,0.9859,0.00071092,0.00071092,0.00071092
148,2641.1,1.52833,0.94065,0.91399,0.89754,0.55311,0.65445,0.30992,1.97684,1.11278,1.00039,0.00070894,0.00070894,0.00070894
149,2658.45,1.51343,0.90636,0.91169,0.91886,0.54909,0.65608,0.31771,1.9199,1.0829,0.98687,0.00070696,0.00070696,0.00070696
150,2675.79,1.52464,0.90127,0.90364,0.85808,0.557,0.65309,0.3157,1.92614,1.15151,0.98728,0.00070498,0.00070498,0.00070498
151,2693.17,1.53524,0.91336,0.90987,0.92483,0.5483,0.66622,0.32758,1.90527,1.08512,0.98625,0.000703,0.000703,0.000703
152,2711.91,1.52198,0.89705,0.90963,0.91582,0.56604,0.66858,0.32558,1.91168,1.08939,0.98736,0.00070102,0.00070102,0.00070102
153,2729.26,1.50785,0.89004,0.90986,0.88959,0.57452,0.67389,0.33418,1.90117,1.08612,0.98317,0.00069904,0.00069904,0.00069904
154,2748.04,1.53327,0.91017,0.91494,0.90392,0.55048,0.65282,0.32195,1.92765,1.09923,0.99253,0.00069706,0.00069706,0.00069706
155,2765.41,1.50158,0.86406,0.90791,0.87489,0.56993,0.64195,0.30596,1.98554,1.12879,1.00088,0.00069508,0.00069508,0.00069508
156,2782.78,1.53206,0.89655,0.91732,0.89981,0.55893,0.65452,0.31319,1.97259,1.11838,0.99568,0.0006931,0.0006931,0.0006931
157,2800.1,1.50802,0.8925,0.91169,0.87719,0.58137,0.6777,0.32125,1.95969,1.10997,0.99262,0.00069112,0.00069112,0.00069112
158,2817.48,1.48061,0.84749,0.8995,0.87067,0.57795,0.67182,0.32901,1.91414,1.10815,0.98488,0.00068914,0.00068914,0.00068914
159,2834.8,1.49195,0.86842,0.90853,0.89164,0.57548,0.67729,0.32768,1.90933,1.09328,0.98279,0.00068716,0.00068716,0.00068716
160,2852.08,1.46287,0.84771,0.90273,0.90756,0.57818,0.68385,0.33405,1.89664,1.05804,0.98157,0.00068518,0.00068518,0.00068518
161,2871,1.47744,0.87036,0.90834,0.8887,0.58013,0.68408,0.33115,1.89789,1.07273,0.98552,0.0006832,0.0006832,0.0006832
162,2888.34,1.48078,0.86862,0.90627,0.88566,0.58719,0.6897,0.33471,1.91033,1.05847,0.98652,0.00068122,0.00068122,0.00068122
163,2907.12,1.49803,0.86484,0.90061,0.87788,0.58542,0.67434,0.32376,1.93302,1.11091,0.99375,0.00067924,0.00067924,0.00067924
164,2924.44,1.46069,0.83764,0.90816,0.85603,0.60283,0.68649,0.32441,1.94002,1.08271,0.99231,0.00067726,0.00067726,0.00067726
165,2941.82,1.48691,0.85501,0.91135,0.89345,0.5787,0.68137,0.33216,1.92976,1.08677,0.98742,0.00067528,0.00067528,0.00067528
166,2959.2,1.46396,0.86177,0.90443,0.91737,0.56806,0.68553,0.32503,1.92531,1.08261,0.99057,0.0006733,0.0006733,0.0006733
167,2976.65,1.46495,0.83554,0.9025,0.8994,0.57747,0.69114,0.33906,1.87892,1.06737,0.98174,0.00067132,0.00067132,0.00067132
168,2995.44,1.44365,0.84264,0.90625,0.87496,0.6003,0.69079,0.32986,1.90463,1.07073,0.98953,0.00066934,0.00066934,0.00066934
169,3012.83,1.47254,0.83611,0.89506,0.8785,0.60978,0.704,0.34289,1.88775,1.07944,0.98093,0.00066736,0.00066736,0.00066736
170,3031.53,1.48248,0.87173,0.90877,0.89082,0.59065,0.69775,0.34307,1.87199,1.07161,0.97243,0.00066538,0.00066538,0.00066538
171,3048.91,1.44956,0.85603,0.90036,0.88053,0.60715,0.70311,0.34579,1.87886,1.06348,0.97696,0.0006634,0.0006634,0.0006634
172,3067.69,1.45319,0.82856,0.8956,0.87823,0.60593,0.70108,0.34438,1.88698,1.05926,0.98119,0.00066142,0.00066142,0.00066142
173,3085.16,1.44636,0.8255,0.89128,0.87987,0.59516,0.69519,0.33963,1.92347,1.09665,0.978,0.00065944,0.00065944,0.00065944
174,3102.47,1.44133,0.83806,0.89895,0.87615,0.60333,0.69847,0.33689,1.9208,1.05595,0.98589,0.00065746,0.00065746,0.00065746
175,3119.81,1.43169,0.80987,0.8878,0.88586,0.60168,0.70548,0.34674,1.87097,1.05535,0.97578,0.00065548,0.00065548,0.00065548
176,3138.45,1.45671,0.82711,0.89553,0.88198,0.61066,0.70635,0.34966,1.88214,1.04496,0.97899,0.0006535,0.0006535,0.0006535
177,3157.07,1.45265,0.84325,0.90559,0.88662,0.60041,0.69186,0.33768,1.92499,1.06071,0.99013,0.00065152,0.00065152,0.00065152
178,3174.46,1.44151,0.82683,0.89428,0.90035,0.6178,0.71352,0.34973,1.86809,1.0368,0.97769,0.00064954,0.00064954,0.00064954
179,3193.21,1.4138,0.80912,0.8984,0.89092,0.61967,0.72489,0.34755,1.86459,1.04197,0.97624,0.00064756,0.00064756,0.00064756
180,3210.61,1.42394,0.81075,0.90863,0.88066,0.6092,0.71604,0.33853,1.91644,1.04487,0.98231,0.00064558,0.00064558,0.00064558
181,3227.86,1.41528,0.80411,0.8886,0.90497,0.60133,0.71957,0.36159,1.83938,1.0284,0.96959,0.0006436,0.0006436,0.0006436
