epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,2099.41,1.57903,0.91651,0.91666,0.89122,0.57576,0.69533,0.32421,1.93305,1.05572,0.98119,0.00069706,0.00069706,0.00069706
155,2112.83,1.53227,0.86684,0.91004,0.88,0.58712,0.69051,0.3343,1.92098,1.05477,0.98226,0.00069508,0.00069508,0.00069508
156,2126.34,1.56646,0.89625,0.91943,0.90047,0.57495,0.69015,0.32436,1.95099,1.08762,0.98456,0.0006931,0.0006931,0.0006931
157,2139.7,1.54595,0.90097,0.91487,0.89195,0.57898,0.69481,0.33049,1.94484,1.06262,0.9859,0.00069112,0.00069112,0.00069112
158,2153.04,1.52436,0.86919,0.90368,0.87808,0.57153,0.68555,0.3229,1.90244,1.06922,0.98052,0.00068914,0.00068914,0.00068914
159,2167.61,1.55513,0.88865,0.91373,0.88056,0.57854,0.67443,0.32479,1.93836,1.10477,0.98531,0.00068716,0.00068716,0.00068716
160,2180.99,1.50804,0.86821,0.90534,0.88924,0.58761,0.7005,0.34023,1.8992,1.03774,0.97885,0.00068518,0.00068518,0.00068518
161,2195.44,1.51857,0.88448,0.91316,0.87604,0.60309,0.69435,0.32976,1.93676,1.0491,0.98831,0.0006832,0.0006832,0.0006832
162,2208.78,1.53006,0.88767,0.91143,0.8905,0.59239,0.70198,0.34085,1.90462,1.0552,0.98171,0.00068122,0.00068122,0.00068122
163,2223.43,1.54632,0.87791,0.90606,0.87752,0.60849,0.70858,0.34115,1.91597,1.04418,0.97862,0.00067924,0.00067924,0.00067924
164,2237.85,1.49474,0.8494,0.91184,0.87915,0.60573,0.70533,0.33563,1.92212,1.03642,0.98174,0.00067726,0.00067726,0.00067726
165,2251.17,1.51448,0.86907,0.91396,0.91176,0.58691,0.71027,0.33884,1.89476,1.0339,0.97641,0.00067528,0.00067528,0.00067528
