               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 122,            0.068483,            0.020026,           0.0078453,             0.82492,             0.44282,              0.5243,             0.18357,            0.063652,            0.015154,           0.0082063,           0.0067625,           0.0067625,           0.0067625
                 123,            0.065615,            0.019937,           0.0098811,             0.73821,             0.40036,             0.42889,             0.12762,            0.064588,            0.015988,            0.010149,           0.0067358,           0.0067358,           0.0067358
                 124,            0.067176,             0.02039,            0.008927,             0.78182,             0.39592,             0.45407,             0.14991,            0.066594,             0.01557,            0.013389,            0.006709,            0.006709,            0.006709
                 125,            0.065706,            0.019854,           0.0086385,             0.74704,             0.38485,             0.45015,             0.15693,            0.063839,            0.015465,           0.0063444,           0.0066823,           0.0066823,           0.0066823
                 126,            0.068614,            0.019649,           0.0076058,             0.79569,             0.42098,             0.50589,              0.1782,            0.063524,              0.0148,           0.0060576,           0.0066555,           0.0066555,           0.0066555
                 127,            0.067549,            0.019815,           0.0068314,             0.82572,              0.4768,             0.54534,              0.2187,            0.061229,            0.013862,           0.0066227,           0.0066288,           0.0066288,           0.0066288
                 128,            0.065844,            0.019246,            0.007021,             0.80291,             0.48318,             0.55859,              0.2107,            0.061563,            0.013555,           0.0052227,            0.006602,            0.006602,            0.006602
                 129,            0.065234,            0.020013,           0.0059901,             0.87771,             0.49062,             0.60089,             0.23837,            0.060049,             0.01369,           0.0052634,           0.0065753,           0.0065753,           0.0065753
                 130,            0.065394,             0.01925,           0.0061001,             0.87272,             0.51313,              0.5961,             0.23591,            0.058613,            0.013588,           0.0078623,           0.0065485,           0.0065485,           0.0065485
                 131,            0.063518,            0.018345,           0.0060605,             0.75803,             0.52798,             0.58336,             0.22444,            0.059713,            0.013925,           0.0060063,           0.0065217,           0.0065217,           0.0065217
                 132,            0.063312,            0.018738,           0.0070947,               0.859,             0.49476,             0.59008,             0.23803,            0.058289,            0.013538,           0.0056215,            0.006495,            0.006495,            0.006495
                 133,             0.06664,            0.019133,           0.0068035,             0.75947,             0.54186,             0.58955,             0.22121,            0.058726,            0.013738,           0.0052559,           0.0064682,           0.0064682,           0.0064682
                 134,            0.063384,            0.018731,           0.0061482,             0.79508,             0.48768,             0.55761,             0.19732,            0.060045,            0.014022,           0.0051686,           0.0064415,           0.0064415,           0.0064415
                 135,            0.064368,            0.019517,           0.0062382,              0.8097,             0.50964,              0.5812,             0.21418,            0.057836,            0.014073,           0.0060248,           0.0064147,           0.0064147,           0.0064147
                 136,             0.06027,            0.018644,           0.0054538,             0.75271,             0.44033,             0.51999,             0.16986,            0.065179,            0.014407,           0.0054605,            0.006388,            0.006388,            0.006388
                 137,            0.061157,            0.018776,           0.0053831,             0.84673,             0.54381,             0.63542,             0.25358,            0.056969,            0.013557,           0.0049848,           0.0063612,           0.0063612,           0.0063612
                 138,            0.065619,            0.018265,           0.0071773,              0.8241,             0.50649,             0.58865,               0.228,             0.06078,            0.013917,           0.0055796,           0.0063344,           0.0063344,           0.0063344
                 139,             0.06235,            0.019641,           0.0059069,             0.75732,              0.5147,             0.55132,             0.19171,            0.060762,             0.01439,           0.0056233,           0.0063077,           0.0063077,           0.0063077
                 140,            0.063315,            0.018787,           0.0066544,             0.77288,             0.53209,             0.58722,             0.20772,            0.060216,            0.013343,              0.0052,           0.0062809,           0.0062809,           0.0062809
                 141,            0.065278,            0.017943,           0.0063564,             0.79096,             0.50153,             0.57573,             0.19572,            0.058812,            0.013585,           0.0069154,           0.0062542,           0.0062542,           0.0062542
                 142,            0.059975,            0.018096,           0.0059347,             0.80254,             0.54673,             0.62391,             0.24239,             0.05707,            0.013148,           0.0051578,           0.0062274,           0.0062274,           0.0062274
                 143,            0.062112,             0.01867,           0.0053619,             0.81217,              0.5231,             0.60498,             0.24694,            0.058025,            0.013226,           0.0059693,           0.0062007,           0.0062007,           0.0062007
                 144,            0.058111,            0.018373,           0.0058967,             0.83945,             0.55363,             0.64999,              0.2606,            0.056678,            0.013081,           0.0058523,           0.0061739,           0.0061739,           0.0061739
                 145,            0.063327,            0.018317,           0.0062091,             0.79201,             0.56288,             0.64212,              0.2505,            0.056425,            0.013259,           0.0047712,           0.0061472,           0.0061472,           0.0061472
                 146,            0.060302,            0.017825,           0.0051386,             0.83774,              0.5604,              0.6608,             0.26635,            0.056855,            0.013172,           0.0040269,           0.0061204,           0.0061204,           0.0061204
                 147,            0.061054,            0.018063,           0.0042154,             0.83326,             0.54357,             0.62001,             0.24572,            0.056989,            0.013378,           0.0045859,           0.0060936,           0.0060936,           0.0060936
                 148,            0.062861,            0.019136,           0.0055958,             0.83193,             0.51376,             0.59625,             0.20876,            0.059443,            0.013675,           0.0056494,           0.0060669,           0.0060669,           0.0060669
                 149,            0.062359,            0.017877,           0.0055768,             0.85797,             0.56701,             0.64977,             0.25949,            0.054642,             0.01275,           0.0051447,           0.0060401,           0.0060401,           0.0060401
                 150,            0.060412,            0.017572,           0.0049443,             0.81235,             0.53395,             0.60436,             0.22398,            0.058175,            0.013337,           0.0046278,           0.0060134,           0.0060134,           0.0060134
                 151,            0.058799,            0.017996,           0.0046398,             0.78022,             0.56699,             0.64687,             0.23715,             0.05489,            0.012925,           0.0048348,           0.0059866,           0.0059866,           0.0059866
